simple.classes,simple.attributes,simple.numeric,simple.nominal,simple.samples,simple.dimensionality,simple.numeric_rate,simple.nominal_rate,simple.symbols_min,simple.symbols_max,simple.symbols_mean,simple.symbols_sd,simple.symbols_sum,simple.class_prob_min,simple.class_prob_max,simple.class_prob_mean,simple.class_prob_sd,statistical.skewness,statistical.skewness_prep,statistical.kurtosis,statistical.kurtosis_prep,statistical.abs_cor,statistical.cancor_1,statistical.fract_1,inftheo.class_entropy,inftheo.normalized_class_entropy,inftheo.attribute_entropy,inftheo.normalized_attribute_entropy,inftheo.joint_entropy,inftheo.mutual_information,inftheo.equivalent_attributes,inftheo.noise_signal_ratio,modelbased.nodes,modelbased.leaves.nodes_per_attribute,modelbased.nodes_per_instance,modelbased.leaf_corrobation,modelbased.level_min,modelbased.level_max,modelbased.level_mean,modelbased.level_sd,modelbased.branch_min,modelbased.branch_max,modelbased.branch_mean,modelbased.branch_sd,modelbased.attribute_min,modelbased.attribute_max,modelbased.attribute_mean,modelbased.attribute_sd,modelbased.NA,landmarking.naive_bayes,landmarking.stump_min,landmarking.stump_max,landmarking.stump_mean,landmarking.stump_sd,landmarking.stump_min_gain,landmarking.stump_random,landmarking.nn_1,dcomp.f1,dcomp.f1v,dcomp.f2,dcomp.f3,dcomp.f4,dcomp.l1,dcomp.l2,dcomp.l3,dcomp.n1,dcomp.n2,dcomp.n3,dcomp.n4,dcomp.t1,dcomp.t2,cnet.edges,cnet.degree,cnet.density,cnet.maxComp,cnet.closeness,cnet.betweenness,cnet.clsCoef,cnet.hubs,cnet.avgPath,Class
2,30,0,30,11055,0.0027140000000000003,0.0,1.0,2,3.0,2.258065,0.44480299999999995,70,0.443057,0.5569430000000001,0.5,0.08052899999999999,0.0,1.900061,3.0,8.67503,0.14039100000000002,0.868603,1.0,0.6866479999999999,0.990624,0.578775,0.706846,1.229393,0.03603,19.057465,15.063524,2.0,3.0,0.06666699999999999,0.000181,0.333333,2,2,2.0,0.0,2,3.0,2.666667,0.57735,0,1,0.06666699999999999,0.253708,0.930258,0.5569430000000001,0.888919,0.595643,0.08273,0.5569430000000001,0.5569430000000001,0.973134,1.8519999999999999,3.322,0.0,0.133,0.133,1.3119999999999998,0.10099999999999999,0.071,0.109,0.203,0.040999999999999995,0.132,0.995,368.5,8894924,1609.212845,0.145577,6157,0.0,1997.3520579999997,0.222487,0.512107,1.721295,Tuning
2,14,8,0,681,0.023836000000000003,1.0,0.0,2,3.5,2.714286,0.0,5,0.173077,0.5960810000000001,0.5,0.182328,0.840989,1.573644,4.220675,6.754402000000001,0.236263,0.645143,1.0,0.680096,0.928378,1.205755,0.520123,0.9091819999999999,0.046789,12.194855,22.768252,6.5,7.5,0.4375,0.00995,0.133929,2,4,2.8,1.033947,2,5.5,4.3333330000000005,1.1126969999999998,0,2,0.4375,0.595792,0.81506,0.621401,0.756195,0.667262,0.013331,0.628926,0.666667,0.813566,0.5329999999999999,1.59,0.004,0.237,0.644,0.409,0.155,0.5,0.289,0.6409999999999999,0.188,0.273,0.998,40.714,30163,55.857406999999995,0.051767999999999995,150,1e-06,51.666667,0.09812699999999999,0.746092,1.926622,Tuning
2,14,8,0,681,0.023836000000000003,1.0,0.0,2,3.5,2.714286,0.0,5,0.173077,0.5960810000000001,0.5,0.182328,0.840989,1.573644,4.220675,6.754402000000001,0.236263,0.645143,1.0,0.680096,0.928378,1.205755,0.520123,0.9091819999999999,0.046789,12.194855,22.768252,6.5,7.5,0.4375,0.00995,0.133929,2,4,2.8,1.033947,2,5.5,4.3333330000000005,1.1126969999999998,0,2,0.4375,0.595792,0.81506,0.621401,0.756195,0.667262,0.013331,0.628926,0.666667,0.813566,0.755,2.2006669999999997,0.172,0.493,0.7190000000000001,0.442,0.19399999999999998,0.381,0.37200000000000005,0.263,0.251,0.38,1.0,58.0,8140,40.098521999999996,0.099009,254,1.3000000000000001e-05,258.29803,0.195501,0.7980189999999999,3.8944940000000003,Defaults
4,70,70,0,841,0.083234,1.0,0.0,4,4.0,4.0,0.0,4,0.065398,0.376932,0.25,0.144393,1.026614,1.026614,5.3152919999999995,5.3152919999999995,0.10806600000000001,0.960383,0.350674,1.238942,0.893708,1.553712,0.461412,1.238942,0.169282,7.318822999999999,8.178265,8.0,9.0,0.11428599999999998,0.009512,0.11111099999999999,2,6,4.0,1.6329930000000001,3,5.0,4.3333330000000005,0.7071069999999999,0,2,0.11428599999999998,0.400827,0.992866,0.384067,0.678954,0.49011400000000005,0.070038,0.46848999999999996,0.608799,0.996433,1.6130000000000002,9.64125,0.0,0.8690000000000001,7.319,0.49625,0.25,0.5,0.013999999999999999,0.782,0.004,0.0,1.0,12.014000000000001,56888,135.286564,0.161055,317,2e-06,63.989298,0.20683800000000002,0.700033,1.520205,Defaults
2,6,3,3,100,0.06,0.5,0.5,2,6.0,3.0,2.0,12,0.27,0.73,0.5,0.32526900000000003,1.421093,2.6340470000000002,6.369308999999999,13.134825,0.229752,0.603196,1.0,0.583259,0.841465,0.663072,0.44550200000000006,0.8236,0.0302,19.313423,20.956264,1.0,2.0,0.166667,0.01,0.5,2,2,2.0,0.0,2,2.0,2.0,0.0,0,1,0.166667,0.408248,0.95,0.73,0.99,0.788333,0.10166900000000001,0.73,0.76,0.76,0.675,1.6059999999999999,0.0,0.72,1.0,0.5379999999999999,0.27,0.5,0.38,0.769,0.25,0.24,0.96,16.667,857,17.14,0.173131,72,0.000276,54.4,0.266752,0.777579,3.07903,Tuning
2,32,6,26,180,0.177778,0.1875,0.8125,2,10.0,2.703704,1.9575259999999999,73,0.138889,0.8611110000000001,0.5,0.510688,0.5389,2.656518,3.3663480000000003,14.904891000000001,0.18476700000000001,0.6624270000000001,1.0,0.402941,0.581321,0.659327,0.521411,0.796009,0.01063,37.90582,61.024738,2.0,3.0,0.0625,0.011111,0.333333,2,2,2.0,0.0,2,3.0,2.666667,0.57735,0,1,0.0625,0.245935,0.866667,0.8611110000000001,0.8611110000000001,0.8611110000000001,0.0,0.8611110000000001,0.8611110000000001,0.761111,1.185,3.875,0.0,0.172,0.39399999999999996,0.298,0.139,0.5,0.306,0.7829999999999999,0.217,0.128,1.0,5.625,2193,24.366667,0.136127,155,0.000178,149.555556,0.27711199999999997,0.668608,3.1851700000000003,Tuning
2,2,2,0,250,0.008,1.0,0.0,2,2.0,2.0,0.0,2,0.5,0.5,0.5,0.0,0.056267,0.056267,2.207184,2.207184,0.168718,0.722538,1.0,0.6931470000000001,1.0,1.6085639999999999,0.580167,0.6931470000000001,0.231677,2.9918720000000003,5.943142,2.0,3.0,1.0,0.008,0.333333,2,2,2.0,0.0,2,3.0,2.666667,0.57735,1,1,1.0,0.0,0.8440000000000001,0.7,0.852,0.7759999999999999,0.10747999999999999,0.7,0.852,0.872,1.9469999999999998,3.4330000000000003,0.3,0.244,0.368,0.7070000000000001,0.188,0.138,0.22399999999999998,0.252,0.128,0.17600000000000002,0.9159999999999999,125.0,4416,35.328,0.14188,125,3.2e-05,102.676,0.176154,0.7679739999999999,2.909806,Tuning
2,14,12,2,340,0.041176,0.857143,0.14285699999999998,2,3.0,2.333333,0.57735,7,0.479412,0.520588,0.5,0.029116000000000003,0.41973299999999997,0.47479,4.196345,3.701372,0.417058,0.341149,1.0,0.692299,0.998777,1.218107,0.512951,0.807562,0.015947,43.413368,75.38624300000001,12.0,13.0,0.857143,0.035294,0.076923,2,4,3.0,1.069045,2,9.0,6.076923000000001,2.0599979999999998,0,9,0.857143,2.3812450000000003,0.5882350000000001,0.520588,0.6,0.565126,0.022719999999999997,0.520588,0.561765,0.623529,0.063,0.49200000000000005,0.031,0.094,0.294,0.855,0.41200000000000003,0.39299999999999996,0.565,0.91,0.376,0.32799999999999996,1.0,24.285999999999998,5107,30.041176,0.088617,97,1.1e-05,50.491176,0.143842,0.8723049999999999,2.391538,Defaults
6,4,0,4,797,0.005019,0.0,1.0,2,9.0,5.4,2.8809720000000003,27,0.154329,0.19447899999999999,0.166667,0.01496,0.0,2.147105,3.0,6.831153,0.30539499999999997,0.28291700000000003,0.36082,1.788499,0.998181,1.398061,0.946594,3.157537,0.029023,61.624215,47.17133,8.0,9.0,2.0,0.010038,0.11111099999999999,2,6,4.0,1.6329930000000001,3,5.0,4.3333330000000005,0.7071069999999999,1,3,2.0,0.816497,0.276035,0.19447899999999999,0.21455500000000002,0.202321,0.009739,0.20577199999999998,0.19447899999999999,0.340025,0.19899999999999998,0.088667,15.0,0.0,0.0,0.3335,0.166667,0.5,0.9,3.786,0.836,0.828,1.0,199.25,10667,26.767879999999998,0.033628,136,2e-06,108.66373899999999,0.055907000000000005,0.729777,2.82451,Defaults
2,8,5,3,672,0.011904999999999999,0.625,0.375,2,28.0,15.5,14.456832,62,0.333333,0.666667,0.5,0.235702,0.375297,5.289662,2.668021,37.139097,0.22157,0.576661,1.0,0.636514,0.9182959999999999,1.885313,0.5936739999999999,1.485693,0.014674000000000001,43.375953,127.47670900000001,18.0,19.0,2.25,0.026786,0.052632000000000005,2,8,4.5,2.329929,3,9.0,6.105263,1.663154,0,8,2.25,2.712405,0.7440479999999999,0.666667,0.678571,0.668899,0.004429,0.666667,0.666667,0.47172600000000003,0.6509999999999999,0.114,0.536,0.009000000000000001,0.016,0.667,0.33299999999999996,0.5,0.705,1.03,0.531,0.405,1.0,84.0,24342,72.44642900000001,0.10796800000000001,448,6e-06,212.541667,0.368979,0.5659270000000001,2.1411290000000003,Tuning
4,5,1,4,400,0.0125,0.2,0.8,2,5.0,3.6,1.516575,18,0.25,0.25,0.25,0.0,2.346828,1.304257,9.462475999999999,3.4056800000000003,0.119149,0.539321,1.0,1.3862940000000001,1.0,1.041575,0.8402379999999999,2.307328,0.024296,57.059425,41.870888,11.0,12.0,2.2,0.0275,0.083333,2,6,3.666667,1.5055450000000001,3,7.0,5.0833330000000005,1.311372,0,4,2.2,1.48324,0.3825,0.25,0.385,0.27699999999999997,0.060374000000000004,0.25,0.25,0.1175,0.289,7.099999999999999e-05,1.9480000000000002,0.185,0.185,0.5,0.25,0.5,1.0,22.455,1.0,0.602,1.0,80.0,5420,27.1,0.06792000000000001,100,8e-06,95.97,0.10865899999999999,0.789799,3.058182,Defaults
2,8,7,1,209,0.038278,0.875,0.125,2,7.0,4.5,3.5355339999999997,9,0.358852,0.6411479999999999,0.5,0.199614,0.850477,2.521076,4.529968,20.010498000000002,0.19633499999999998,0.772583,1.0,0.652755,0.9417260000000001,1.042058,0.413225,0.786683,0.10420399999999999,6.264183,9.000142,5.0,6.0,0.625,0.023923,0.166667,2,2,2.0,0.0,2,6.0,4.3333330000000005,1.6329930000000001,0,1,0.625,0.5175489999999999,0.8947370000000001,0.6411479999999999,0.8421049999999999,0.738038,0.08230900000000001,0.6411479999999999,0.6411479999999999,0.8947370000000001,0.9890000000000001,12.035,0.000343,0.33,0.9279999999999999,0.607,0.344,0.49,0.215,0.59,0.105,0.139,0.976,26.125,2330,22.296651,0.107195,134,5.2000000000000004e-05,157.507177,0.183666,0.811051,3.828527,Defaults
3,5,3,2,151,0.033113,0.6,0.4,2,3.0,2.333333,0.57735,7,0.32450300000000004,0.344371,0.333333,0.010116,0.46177700000000005,1.17899,2.287681,4.485005999999999,0.196687,0.42122600000000004,0.684125,1.098306,0.9997209999999999,1.045097,0.611133,1.265164,0.059515,18.454335999999998,16.56029,7.0,8.0,1.4,0.046357999999999996,0.125,2,4,3.5,1.0,3,5.0,4.25,0.8864049999999999,1,2,1.4,0.547723,0.582781,0.377483,0.45033100000000004,0.411921,0.025818999999999998,0.410596,0.45033100000000004,0.668874,0.09699999999999999,0.365333,1.692,0.106,0.23800000000000002,0.655667,0.333333,0.5,0.583,0.701,0.344,0.43700000000000006,0.9740000000000001,30.2,761,10.07947,0.067196,52,6.500000000000001e-05,49.251656,0.082628,0.675044,2.9517349999999998,Defaults
2,13,6,7,303,0.042904000000000005,0.461538,0.538462,2,4.0,2.625,0.744024,21,0.455446,0.544554,0.5,0.06301,0.854331,1.258032,4.423601000000001,4.556939,0.143743,0.749812,1.0,0.689172,0.994265,1.0097260000000001,0.6388189999999999,1.063733,0.06947300000000001,9.919943,13.534007,5.0,6.0,0.384615,0.016502,0.166667,2,4,3.333333,1.154701,3,4.0,3.666667,0.5163979999999999,0,2,0.384615,0.767948,0.844884,0.544554,0.765677,0.66489,0.07633200000000001,0.544554,0.6930689999999999,0.755776,0.522,4.053,0.209,0.017,0.059000000000000004,0.557,0.182,0.134,0.363,0.677,0.251,0.083,1.0,23.308000000000003,4905,32.376238,0.107206,165,2.2e-05,100.006601,0.232042,0.617908,2.340429,Defaults
2,9,0,9,958,0.009395,0.0,1.0,2,3.0,2.9,0.316228,29,0.346555,0.6534449999999999,0.5,0.217004,0.0,0.997124,3.0,2.1954849999999997,0.173804,0.966025,1.0,0.645288,0.9309540000000001,1.066086,0.9703930000000001,1.698325,0.013049000000000002,49.450451,80.697486,19.0,20.0,2.111111,0.019833,0.05,2,12,6.3333330000000005,4.2739519999999995,4,7.0,5.55,0.825578,1,3,2.111111,0.781736,0.69833,0.6534449999999999,0.6993739999999999,0.6585479999999999,0.015309999999999999,0.6534449999999999,0.6534449999999999,0.796451,0.004,0.141,1.0,0.0,0.0,0.693,0.34700000000000003,0.5,0.517,0.965,0.326,0.43,1.0,106.444,0,0.0,0.0,1,1e-06,0.0,1.0,0.745433,0.0,Tuning
2,13,13,0,270,0.048148,1.0,0.0,2,2.0,2.0,0.0,2,0.44444399999999995,0.555556,0.5,0.078567,0.966648,0.966648,3.7039760000000004,3.7039760000000004,0.115723,0.738409,1.0,0.686962,0.9910760000000001,1.0025620000000002,0.361598,0.686962,0.06795,10.109829,13.754442000000001,6.0,7.0,0.461538,0.022222,0.14285699999999998,2,4,3.0,1.154701,3,5.0,4.0,0.816497,0,2,0.461538,0.660225,0.859259,0.555556,0.7629630000000001,0.662963,0.074336,0.555556,0.6185189999999999,0.755556,0.76,4.593999999999999,0.196,0.015,0.09300000000000001,0.532,0.156,0.124,0.36700000000000005,0.672,0.244,0.172,1.0,20.769000000000002,3933,29.133333,0.108302,150,2.8000000000000003e-05,90.37037,0.220743,0.618714,2.3625950000000002,Tuning
4,18,18,0,846,0.021277,1.0,0.0,4,4.0,4.0,0.0,4,0.235225,0.257683,0.25,0.010327,0.8341459999999999,0.8341459999999999,5.22981,5.22981,0.45421999999999996,0.8419989999999999,0.469645,1.3856469999999999,0.999533,1.755756,0.521414,1.3856469999999999,0.17613,7.867195,8.968532000000002,10.0,11.0,0.555556,0.01182,0.090909,2,4,3.333333,1.0327959999999998,3,7.0,5.090909,1.445998,0,2,0.555556,0.704792,0.472813,0.299054,0.41016499999999995,0.362687,0.037163999999999996,0.317967,0.329787,0.6974,0.35,0.525,0.16899999999999998,0.639,3.846,0.5005,0.25025,0.5,0.452,0.8009999999999999,0.303,0.375,0.9990000000000001,47.0,24543,58.021277000000005,0.068664,218,2e-06,203.631206,0.104649,0.7951050000000001,2.971336,Tuning
2,19,6,13,155,0.122581,0.315789,0.684211,2,2.0,2.0,0.0,28,0.206452,0.7935479999999999,0.5,0.41513999999999995,1.256735,1.407936,6.746277,5.316381,0.155182,0.693476,1.0,0.509217,0.734645,0.678909,0.6536350000000001,0.8502059999999999,0.042557,11.965523,14.952914000000002,4.0,5.0,0.21052600000000002,0.025806,0.2,2,2,2.0,0.0,2,5.0,3.8,1.3038399999999999,0,1,0.21052600000000002,0.418854,0.851613,0.7935479999999999,0.851613,0.8037350000000001,0.01891,0.7935479999999999,0.7935479999999999,0.8129029999999999,0.789,5.5,0.0,0.23199999999999998,0.568,0.45899999999999996,0.19399999999999998,0.494,0.284,0.638,0.187,0.071,1.0,8.158,1661,21.432257999999997,0.13917100000000002,123,0.000162,68.619355,0.310616,0.581805,2.3140080000000003,Defaults
2,16,0,16,435,0.036782,0.0,1.0,2,2.0,2.0,0.0,34,0.386207,0.613793,0.5,0.160928,0.0,1.854946,3.0,7.271194,0.20855700000000002,0.927884,1.0,0.667021,0.9623079999999999,0.659486,0.9514370000000001,1.158353,0.168154,3.966733,2.92192,1.0,2.0,0.0625,0.002299,0.5,2,2,2.0,0.0,2,2.0,2.0,0.0,0,1,0.0625,0.25,0.9034479999999999,0.613793,0.9563219999999999,0.750862,0.09955900000000001,0.613793,0.613793,0.933333,0.055,24.77,1.0,0.0,0.0,0.315,0.044000000000000004,0.023,0.131,0.39299999999999996,0.076,0.006,1.0,27.188000000000002,0,0.0,0.0,1,5e-06,0.0,1.0,0.745433,0.0,Defaults
2,33,33,0,351,0.09401699999999999,1.0,0.0,2,2.0,2.0,0.0,2,0.35897399999999996,0.641026,0.5,0.19944,0.48518199999999995,0.48518199999999995,2.782163,2.782163,0.277007,0.787396,1.0,0.652826,0.9418290000000001,1.561869,0.530447,0.652826,0.103646,6.29862,14.069282999999999,5.0,6.0,0.151515,0.014244999999999999,0.166667,2,2,2.0,0.0,2,6.0,4.3333330000000005,1.6329930000000001,0,1,0.151515,0.36411,0.905983,0.649573,0.837607,0.72356,0.043157,0.7094020000000001,0.692308,0.8689459999999999,0.614,3.728,0.0,0.191,0.9940000000000001,0.455,0.11699999999999999,0.151,0.231,0.631,0.131,0.16699999999999998,0.946,10.636,9310,53.048432999999996,0.151567,225,1.9e-05,105.0,0.26163000000000003,0.666693,2.0902380000000003,Tuning
3,40,40,0,5000,0.008,1.0,0.0,3,3.0,3.0,0.0,3,0.3306,0.3384,0.333333,0.004392,0.049835000000000004,0.049835000000000004,2.890532,2.890532,0.073386,0.6947909999999999,0.5169739999999999,1.098555,0.9999469999999999,2.349993,0.551295,1.098555,0.085911,12.78717,26.353907,8.0,9.0,0.2,0.0016,0.11111099999999999,2,6,4.0,1.6329930000000001,3,5.0,4.3333330000000005,0.7071069999999999,0,2,0.2,0.5163979999999999,0.8022,0.3384,0.5732,0.422155,0.09517,0.3466,0.3384,0.7348,0.63,0.29100000000000004,0.001,0.312,2.082,0.668333,0.333333,0.5,0.371,0.95,0.265,0.034,1.0,125.0,1518749,607.4996,0.12152400000000001,1692,0.0,560.132,0.16025599999999998,0.589699,1.77475,Tuning
3,4,4,0,150,0.026667000000000003,1.0,0.0,3,3.0,3.0,0.0,3,0.333333,0.333333,0.333333,0.0,0.30426,0.30426,3.029515,3.029515,0.486321,0.984858,0.816997,1.0986120000000001,1.0,1.416684,0.570116,1.0986120000000001,0.626413,1.753816,1.261583,2.0,3.0,0.5,0.013333000000000001,0.333333,2,2,2.0,0.0,2,3.0,2.666667,0.57735,0,1,0.5,0.57735,0.96,0.526667,0.666667,0.621667,0.066081,0.526667,0.666667,0.953333,16.041,6.848333,0.054000000000000006,0.573,0.573,0.657333,0.33299999999999996,0.5,0.1,0.212,0.047,0.03,0.893,37.5,1871,24.946667,0.167427,50,6.6e-05,14.286667000000001,0.219462,0.761778,1.462857,Defaults
2,37,18,19,540,0.06851900000000001,0.486486,0.513514,2,429.0,43.45,112.288854,869,0.42222200000000004,0.577778,0.5,0.10999400000000001,1.652178,13.00314,15.692957999999999,192.999523,0.276148,1.0,1.0,0.680999,0.982474,1.358279,0.52394,1.368563,0.052205999999999995,13.044377,25.01752,2.0,3.0,0.054054,0.003704,0.333333,2,2,2.0,0.0,2,3.0,2.666667,0.57735,0,1,0.054054,0.22924299999999997,0.942593,0.577778,0.935185,0.6138640000000001,0.080944,0.577778,0.935185,0.798148,0.29600000000000004,3.037,0.0,0.124,0.35200000000000004,0.6970000000000001,0.285,0.261,0.424,0.8,0.252,0.20800000000000002,0.998,14.595,14129,52.32963,0.097087,312,7.000000000000001e-06,321.44259300000004,0.153532,0.774462,3.339022,Tuning
4,2,2,0,1024,0.001953,1.0,0.0,4,4.0,4.0,0.0,4,0.091797,0.394531,0.25,0.125566,0.43836899999999995,0.43836899999999995,2.481855,2.481855,0.459035,0.27520900000000004,0.9290209999999999,1.281893,0.92469,2.0154240000000003,0.5815279999999999,1.281893,0.092962,13.789481,20.680165,6.0,7.0,3.0,0.0058590000000000005,0.14285699999999998,2,4,3.0,1.154701,3,5.0,4.0,0.816497,2,4,3.0,1.4142139999999999,0.45800799999999997,0.455078,0.46875,0.46191400000000005,0.009667,0.46875,0.455078,0.5625,0.067,0.0345,4.279,0.032,0.063,0.5,0.25,0.5,0.659,1.013,0.552,0.6659999999999999,0.9470000000000001,512.0,30773,60.103516000000006,0.058752,404,1e-06,482.104492,0.183077,0.77523,3.837592,Tuning
5,2,1,1,130,0.015385,0.5,0.5,5,26.0,15.5,14.849242000000002,31,0.2,0.2,0.2,0.0,2.313199,4.704354,8.667827,23.448763,1.0,0.606171,1.0,1.609438,1.0,1.7553310000000002,0.552664,3.238486,0.046595,34.54119,36.672305,9.0,10.0,4.5,0.069231,0.1,2,4,3.6,0.8944270000000001,3,6.0,4.8,1.229273,4,5,4.5,0.7071069999999999,0.323077,0.2,0.376923,0.288462,0.125104,0.2,0.2,0.0,0.409,0.0,2.323,0.862,1.0,0.52,0.2,0.5,1.0,29.160999999999998,1.0,0.6459999999999999,1.0,65.0,549,8.446154,0.065474,26,7.099999999999999e-05,16.730769,0.12035499999999999,0.8598889999999999,3.224615,Defaults
9,8,8,0,310,0.025806,1.0,0.0,9,9.0,9.0,0.0,9,0.058065,0.132258,0.11111099999999999,0.028812,0.529363,0.529363,2.3803520000000002,2.3803520000000002,0.697621,1.0,0.300021,2.163245,0.984535,1.6176469999999998,0.559667,2.163245,1.011733,2.138157,0.5988859999999999,8.0,9.0,1.0,0.025806,0.11111099999999999,2,6,4.0,1.6329930000000001,3,5.0,4.3333330000000005,0.7071069999999999,0,8,1.0,2.828427,0.8870969999999999,0.132258,0.26129,0.24516100000000002,0.04562,0.132258,0.26129,1.0,68.665,8.536111,0.12300000000000001,1.0,1.0,0.23088899999999998,0.111222,0.5,0.077,0.145,0.0,0.027999999999999997,0.765,38.75,4905,31.645160999999998,0.10241199999999999,41,1.2e-05,1.929032,0.121951,0.943198,1.092683,Tuning
